content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
good job,5,0.7,0.6000000000000001,Positive,good job
sungguh canggih,5,0.0,0.0,Positive,sungguh canggih
mudahnya membuat kita sehat,5,0.0,0.0,Positive,mudahnya membuat kita sehat
tingkatkan,5,0.0,0.0,Positive,tingkatkan
mantul,5,0.0,0.0,Positive,mantul
aplikasi yang sangat baik bagi saya,5,0.0,0.0,Positive,aplikasi yang sangat baik bagi saya
menarik bisa konsul langsung sama dokter,5,0.0,0.0,Positive,menarik bisa konsul langsung sama dokter
aplikasi ini benar benar the best. banyak sekali benefit dari aplikasi ini. kita bisa berkonsultasi 24 jam dengan biaya yang murah dan pembayaran yang tidak ribet. cocok sekali untuk kalian yang tidak mau antri untuk konsultasi diluar. cukup pakai aplikasi ini saja.,5,1.0,0.3,Positive,aplikasi ini benar benar the best. banyak sekali benefit dari aplikasi ini. kita bisa berkonsultasi 24 jam dengan biaya yang murah dan pembayaran yang tidak ribet. cocok sekali untuk kalian yang tidak mau antri untuk konsultasi diluar. cukup pakai aplikasi ini saja.
sangat membantu,5,0.0,0.0,Positive,sangat membantu
aplikasi sangat bagus untuk tanya ke dokter,5,0.0,0.0,Positive,aplikasi sangat bagus untuk tanya ke dokter
aplikasi ini sangat membantu... terimakasih yesdok.. 🤗🤗🤗,5,0.0,0.0,Positive,aplikasi ini sangat membantu... terimakasih yesdok.. 🤗🤗🤗
aplikasi ini sangat membantu.. terimakasih yesdok 🤗🤗,5,0.0,0.0,Positive,aplikasi ini sangat membantu.. terimakasih yesdok 🤗🤗
dengan aplikasi ini kita juga bisa vidio caal an,5,0.0,0.0,Positive,dengan aplikasi ini kita juga bisa vidio caal an
"dg adanya applikasi yes dok, sy sgt terbantu krn ga perlu dtg lgsg ke dokter antri, bisa konsultasi kapan aja 24 jam",5,0.0,0.0,Positive,"dg adanya applikasi yes dok, sy sgt terbantu krn ga perlu dtg lgsg ke dokter antri, bisa konsultasi kapan aja 24 jam"
sangat membantu,5,0.0,0.0,Positive,sangat membantu
mantap aplikasinya,5,0.0,0.0,Positive,mantap aplikasinya
aplikasi nya bagus dan sangat menguntungkan bagi semua masyarakat,5,0.0,0.0,Positive,aplikasi nya bagus dan sangat menguntungkan bagi semua masyarakat
aplikasi yg sangat bermanfaat semoga selalu sukses,5,0.0,0.0,Positive,aplikasi yg sangat bermanfaat semoga selalu sukses
"kunjungan kedokter lebih murah dan juga dokter dokter yang kompeten di bidang nya dan mempunyai surat izin yang jelas , semoga aplikasi nyamakin bagus dan fitur fitur nya di perbanyak dan tampilan nya makin keren ke depan nya",5,0.0,0.0,Positive,"kunjungan kedokter lebih murah dan juga dokter dokter yang kompeten di bidang nya dan mempunyai surat izin yang jelas , semoga aplikasi nyamakin bagus dan fitur fitur nya di perbanyak dan tampilan nya makin keren ke depan nya"
kesehatan adalah hal yg paling penting,5,0.0,0.0,Positive,kesehatan adalah hal yg paling penting
aplikasi yang sangat bagus buat saya,5,0.0,0.0,Positive,aplikasi yang sangat bagus buat saya
terimakasih yesdok sudah hadir di tengah2 rutinitas kami. sangat membantu.,5,0.0,0.0,Positive,terimakasih yesdok sudah hadir di tengah2 rutinitas kami. sangat membantu.
aplikasi keren,5,0.0,0.0,Positive,aplikasi keren
aplikasi bagus dan sangat efektif sekali. tidak perlu antri dan jauh2 datang penyedia faskes. terimakasih yesdok sudah menyediakan aplikasi kesehatan terbaik.,5,0.0,0.0,Positive,aplikasi bagus dan sangat efektif sekali. tidak perlu antri dan jauh2 datang penyedia faskes. terimakasih yesdok sudah menyediakan aplikasi kesehatan terbaik.
"untuk orang yang peduli kesehatan tapi ingin konsultasi kesehatan dengan dokter dengan mudah dan murah, aplikasi ini jawabannya, bener2 inovatif banget aplikasi nya",5,0.0,0.0,Positive,"untuk orang yang peduli kesehatan tapi ingin konsultasi kesehatan dengan dokter dengan mudah dan murah, aplikasi ini jawabannya, bener2 inovatif banget aplikasi nya"
"amazing sekali apps yang satu ini, bisa digunakan kapanpun, dimana pun, dan bisa langsung tanya jawab tentang kesehatan dengan dokter ahlinya. thanks developer aplikasi ini",5,0.4,0.55,Positive,"amazing sekali apps yang satu ini, bisa digunakan kapanpun, dimana pun, dan bisa langsung tanya jawab tentang kesehatan dengan dokter ahlinya. thanks developer aplikasi ini"
canggih sekali. tidak perlu jauh2 kalau mau berobat. terimakasih buat yesdok,5,0.0,0.0,Positive,canggih sekali. tidak perlu jauh2 kalau mau berobat. terimakasih buat yesdok
sangat bermanfaat dan membantu,5,0.0,0.0,Positive,sangat bermanfaat dan membantu
"aplikasi sangat mendukung kesehatan masyarakat, kita dapat melihat perkembangan kesehatan kita dari hari ke hari, dan kita pun dapat berkpnsultasi dengan ahlinya secara langsung",5,0.0,0.0,Positive,"aplikasi sangat mendukung kesehatan masyarakat, kita dapat melihat perkembangan kesehatan kita dari hari ke hari, dan kita pun dapat berkpnsultasi dengan ahlinya secara langsung"
sebagai wanita karier yang kesehariannya sangat disibukkan dengan pekerjaan kini hadir aplikasi penyedia layanan kesehatan 24 jam sehingga saya tidak khawatir lagi kalau mau konsultasi masalah kesehatan saya. terimakasih yesdok,5,0.0,0.0,Positive,sebagai wanita karier yang kesehariannya sangat disibukkan dengan pekerjaan kini hadir aplikasi penyedia layanan kesehatan 24 jam sehingga saya tidak khawatir lagi kalau mau konsultasi masalah kesehatan saya. terimakasih yesdok
"aplikasi yang sangat berguna sekali, biarkan bintang yang berbicara karena saya merqsa terbantu dengan aplikasi kesehatan online ini",5,0.0,0.0,Positive,"aplikasi yang sangat berguna sekali, biarkan bintang yang berbicara karena saya merqsa terbantu dengan aplikasi kesehatan online ini"
bentar2 terobosan jaman now. kemudahan yang diberikan oleh aplikasi yesdok bentar2 sangat membantu dalam kehidupan sehari hari terutama yg ingin konsultasi masalah kesehatan. maju terus yesdok semoga semakin banyak fitur2 yg ditambahkan.,5,0.0,0.0,Positive,bentar2 terobosan jaman now. kemudahan yang diberikan oleh aplikasi yesdok bentar2 sangat membantu dalam kehidupan sehari hari terutama yg ingin konsultasi masalah kesehatan. maju terus yesdok semoga semakin banyak fitur2 yg ditambahkan.
"ruang konsultasi medis yang lenglap, tampilan aplikasinya juga profesional",5,0.0,0.0,Positive,"ruang konsultasi medis yang lenglap, tampilan aplikasinya juga profesional"
sangat terbantu untuk menghemat waktu saya tanpa perlu antri ke klinik untuk mendapatkan info seputar kesehatan saya cukup melakukan panggilan video ke yesdok. tanks yesdok,5,0.0,0.0,Positive,sangat terbantu untuk menghemat waktu saya tanpa perlu antri ke klinik untuk mendapatkan info seputar kesehatan saya cukup melakukan panggilan video ke yesdok. tanks yesdok
selalu bermanfaat,5,0.0,0.0,Positive,selalu bermanfaat
"kesehatan sangat mahal, lebih baik mencegah dari pada mengobati. aplikasi ini sangat bagus untuk melihat perkembangan kesehatan kita secara rutin",5,0.0,0.0,Positive,"kesehatan sangat mahal, lebih baik mencegah dari pada mengobati. aplikasi ini sangat bagus untuk melihat perkembangan kesehatan kita secara rutin"
"respon nya baik sekali, bermanfaat lah",5,0.0,0.0,Positive,"respon nya baik sekali, bermanfaat lah"
sangat keren dan sebuah inovasi dalam dunia kedokteran,5,0.0,0.0,Positive,sangat keren dan sebuah inovasi dalam dunia kedokteran
aplikasi kesehatan yang sangat membantu,5,0.0,0.0,Positive,aplikasi kesehatan yang sangat membantu
keren banget,5,0.0,0.0,Positive,keren banget
"cukup bagus dengan banyak bahasa, artikel.nya juga banyak cukup membantu untuk masalah kesehatan",5,0.0,0.0,Positive,"cukup bagus dengan banyak bahasa, artikel.nya juga banyak cukup membantu untuk masalah kesehatan"
baik sekali,5,0.0,0.0,Positive,baik sekali
app bagus,5,0.0,0.0,Positive,app bagus
lanjutkan,5,0.0,0.0,Positive,lanjutkan
aplikasi yang berguna sekali,5,0.0,0.0,Positive,aplikasi yang berguna sekali
sangat bermanfaat,5,0.0,0.0,Positive,sangat bermanfaat
wahh keren bgt aplikasinya👍,5,0.0,0.0,Positive,wahh keren bgt aplikasinya👍
"aplikasi yang baik dan membantu, bisa konsultasi lgsg ke doktor",5,0.0,0.0,Positive,"aplikasi yang baik dan membantu, bisa konsultasi lgsg ke doktor"
aplikasi keren,5,0.0,0.0,Positive,aplikasi keren
wah aplikasi yang sangat membantu sekali,5,0.0,0.0,Positive,wah aplikasi yang sangat membantu sekali
bagus lah untuk konsultasi dengan dokter via online,5,0.0,0.0,Positive,bagus lah untuk konsultasi dengan dokter via online
good app,5,0.7,0.6000000000000001,Positive,good app
sukses terusss yes dok sangat berguna buat masyarakat,5,0.0,0.0,Positive,sukses terusss yes dok sangat berguna buat masyarakat
keren dok makasiiihhh konsulnya,5,0.0,0.0,Positive,keren dok makasiiihhh konsulnya
skarang usdah bisa konsultasi tanpa terhalang waktu. makasih dok,5,0.0,0.0,Positive,skarang usdah bisa konsultasi tanpa terhalang waktu. makasih dok
aplikasi mantap,5,0.0,0.0,Positive,aplikasi mantap
"applikasi yg sngat membantu ubtuk konsultasi kesehatan,terimakasih yesdok👍",5,0.0,0.0,Positive,"applikasi yg sngat membantu ubtuk konsultasi kesehatan,terimakasih yesdok👍"
aplikasi kerennnnnnnnn mantaaaaap,5,0.0,0.0,Positive,aplikasi kerennnnnnnnn mantaaaaap
aplikasi keren membantu menjaga kesehatan terimakasih dok,5,0.0,0.0,Positive,aplikasi keren membantu menjaga kesehatan terimakasih dok
bagus untuk aplikasinya,5,0.0,0.0,Positive,bagus untuk aplikasinya
"sangat senang, bisa berkonsultasi seputar kesehatan..",5,0.0,0.0,Positive,"sangat senang, bisa berkonsultasi seputar kesehatan.."
aplikasi sangat bagus dan bermanfaat kapan saja,5,0.0,0.0,Positive,aplikasi sangat bagus dan bermanfaat kapan saja
mantap .. lebih mudah cek kondisi tubuh,5,0.0,0.0,Positive,mantap .. lebih mudah cek kondisi tubuh
saya jadi bisa konsultasi dengan ahli kesehatan secara langsung.. good app..,5,0.7,0.6000000000000001,Positive,saya jadi bisa konsultasi dengan ahli kesehatan secara langsung.. good app..
"tak di sangka ternyata ada aplikasi selengkap ini, kita dapat mengaturseluruh pola kesehatan hanya menggunakan satu aplikasi, selain itu kita dapat nerkonsultasi langsung dengan ahlinya",5,0.0,0.0,Positive,"tak di sangka ternyata ada aplikasi selengkap ini, kita dapat mengaturseluruh pola kesehatan hanya menggunakan satu aplikasi, selain itu kita dapat nerkonsultasi langsung dengan ahlinya"
"aplikasi rekomended banget, mudah di gunakan dan tidak membosankan",5,0.0,0.0,Positive,"aplikasi rekomended banget, mudah di gunakan dan tidak membosankan"
"konsultasi sama dokter gak perlu ribet. dengan aplikasi yesdok konsultasi dengan dokter jadi mudah, aplikasi nya juga mudah di gunakan. recomended banget buat yang ingin konsultasi ke dokter dan gak mau ribet.",5,0.0,0.0,Positive,"konsultasi sama dokter gak perlu ribet. dengan aplikasi yesdok konsultasi dengan dokter jadi mudah, aplikasi nya juga mudah di gunakan. recomended banget buat yang ingin konsultasi ke dokter dan gak mau ribet."
sangat membantu,5,0.0,0.0,Positive,sangat membantu
"alhamdulilah dimudahkan dengam aplikasi ini, sekarang jika ada kendala di kesehatan bisa langsung nanya disini sebelum ke praktik dokter lebih lanjutt. terimakasuh yesdok",5,0.0,0.0,Positive,"alhamdulilah dimudahkan dengam aplikasi ini, sekarang jika ada kendala di kesehatan bisa langsung nanya disini sebelum ke praktik dokter lebih lanjutt. terimakasuh yesdok"
sangat sangat membantu 👍👍👍,5,0.0,0.0,Positive,sangat sangat membantu 👍👍👍
mantab,5,0.0,0.0,Positive,mantab
aplikasinya bermanfaat sekali dapat ilmu kesehatan dan dapat konsultasi dengan dokter online,5,0.0,0.0,Positive,aplikasinya bermanfaat sekali dapat ilmu kesehatan dan dapat konsultasi dengan dokter online
aplikasinya memudahkan kita untuk deteksi dini penyakit kita sehingga dapat langsung memberikan penanganan yang tepat karna lebih baik mencegah daripada mengobati 😀,5,0.0,0.0,Positive,aplikasinya memudahkan kita untuk deteksi dini penyakit kita sehingga dapat langsung memberikan penanganan yang tepat karna lebih baik mencegah daripada mengobati 😀
"hidup sehat itu mahal, tapi bisa lebih murah dengan konsultasi rutin di aplikasi yesdok. sangat membantu menjaga kesehatan hidup saya, terima kasih.",5,0.0,0.0,Positive,"hidup sehat itu mahal, tapi bisa lebih murah dengan konsultasi rutin di aplikasi yesdok. sangat membantu menjaga kesehatan hidup saya, terima kasih."
sangat membantu terutama dokter ahli sex dan kehamilan.,5,0.0,0.0,Positive,sangat membantu terutama dokter ahli sex dan kehamilan.
sangat membantu....,5,0.0,0.0,Positive,sangat membantu....
"aplikasinya bagus, banyak fitur menarik. klo bisa ditambahkan fitur berlangganan asuransi yang terjangkau",5,0.0,0.0,Positive,"aplikasinya bagus, banyak fitur menarik. klo bisa ditambahkan fitur berlangganan asuransi yang terjangkau"
"baru jajal nih tp dari tampilannya menarik dan mudah dipahami. bisa chat, telepon dan video call dengan dokternya. harus dicoba yuk",5,0.0,0.0,Positive,"baru jajal nih tp dari tampilannya menarik dan mudah dipahami. bisa chat, telepon dan video call dengan dokternya. harus dicoba yuk"
mamtul,5,0.0,0.0,Positive,mamtul
bagus aplikasinya mudah dimengerti dan cara komunikasinya cukup beragam,5,0.0,0.0,Positive,bagus aplikasinya mudah dimengerti dan cara komunikasinya cukup beragam
"sangat terbantu sekali,ketika darurat bisa konsultasi dengan dokter 24 jam,ditengah malam sekali pun, sukses terus buat yesdok,terus memberi manfaat kesehatan",5,0.0,0.0,Positive,"sangat terbantu sekali,ketika darurat bisa konsultasi dengan dokter 24 jam,ditengah malam sekali pun, sukses terus buat yesdok,terus memberi manfaat kesehatan"
sangat bagus rekomendasi bangett,5,0.0,0.0,Positive,sangat bagus rekomendasi bangett
aplikasi yg sangat bagus bisa langsung tanya atau konsultasi dengan dokter tentang masalah kesehatan kita,5,0.0,0.0,Positive,aplikasi yg sangat bagus bisa langsung tanya atau konsultasi dengan dokter tentang masalah kesehatan kita
like,5,0.0,0.0,Positive,like
"aplikasi yang sangat membantu dalam hal kesehatan, terimakasih yesdok👍",5,0.0,0.0,Positive,"aplikasi yang sangat membantu dalam hal kesehatan, terimakasih yesdok👍"
"aplikasi yang sangat membantu sekali terutama dalam dunia kesehatan, ayo mulai hidup sehat.",5,0.0,0.0,Positive,"aplikasi yang sangat membantu sekali terutama dalam dunia kesehatan, ayo mulai hidup sehat."
aplikasi yg bermanfaat untuk kesehatan kita.,5,0.0,0.0,Positive,aplikasi yg bermanfaat untuk kesehatan kita.
"sangat bagus aplikasi ini kita bisa tanya2 masalah kesehatan, chat telepon atau video call langsung dengan dokter yg menangani,, bermanfaat bgt bagi kita tanpa perlu pergi ke rumah sakit jika sakit ringan",5,0.0,0.0,Positive,"sangat bagus aplikasi ini kita bisa tanya2 masalah kesehatan, chat telepon atau video call langsung dengan dokter yg menangani,, bermanfaat bgt bagi kita tanpa perlu pergi ke rumah sakit jika sakit ringan"
sayaa sangat suka,5,0.0,0.0,Positive,sayaa sangat suka
recommend banget,5,0.0,0.0,Positive,recommend banget
ok,5,0.5,0.5,Positive,ok
sukaa bangett sama dokternyaa,5,0.0,0.0,Positive,sukaa bangett sama dokternyaa
aplikasi ini sangat membantu sekali dan aktif selama 24 jam disaat kita sedang membutuhkannya. mari download yuk..,5,0.0,0.0,Positive,aplikasi ini sangat membantu sekali dan aktif selama 24 jam disaat kita sedang membutuhkannya. mari download yuk..
mantap,5,0.0,0.0,Positive,mantap
mantaplah aplikasinya,5,0.0,0.0,Positive,mantaplah aplikasinya
"mantap...bisa konsul kapan pun,dimanapun....semoga lbh bisa bermanfaat bagi semua...",5,0.0,0.0,Positive,"mantap...bisa konsul kapan pun,dimanapun....semoga lbh bisa bermanfaat bagi semua..."
"wah sangat membantu,dan mudah sekali menggunakannya☺🙏",5,0.0,0.0,Positive,"wah sangat membantu,dan mudah sekali menggunakannya☺🙏"
memudahkan banget buat wanita carrer nih yg gk sempet konsultasi kesehatan nya,5,0.0,0.0,Positive,memudahkan banget buat wanita carrer nih yg gk sempet konsultasi kesehatan nya
"jaman semakin canggih , sekarang untuk konsultasi kesehatan tidak perlu keluar rumah cukup buka aplikasi yesdok semua pertanyaan seputar kesehatan bisa di tanyakan",5,0.0,0.0,Positive,"jaman semakin canggih , sekarang untuk konsultasi kesehatan tidak perlu keluar rumah cukup buka aplikasi yesdok semua pertanyaan seputar kesehatan bisa di tanyakan"
"aplikasi nya suka banget, soalnya simple kalo mau sharing sharing sama ahlinya",5,0.0,0.35714285714285715,Positive,"aplikasi nya suka banget, soalnya simple kalo mau sharing sharing sama ahlinya"
aplikasi yes dokter memberikan kemudahan bagi saya untuk tetao sehat dan bisa berkonsultasi dengan ahlinya,5,0.0,0.0,Positive,aplikasi yes dokter memberikan kemudahan bagi saya untuk tetao sehat dan bisa berkonsultasi dengan ahlinya
"aplikasi nya sangat bagus sekali, membantu saya buat konsultasi dengan ahli nua tanpa harus ribet",5,0.0,0.0,Positive,"aplikasi nya sangat bagus sekali, membantu saya buat konsultasi dengan ahli nua tanpa harus ribet"
alhamdulilah semenjak ada aplikasi yesdok tidak perlu datang kerumah sakit untuk konsultasi kesehetan mantap,5,0.0,0.0,Positive,alhamdulilah semenjak ada aplikasi yesdok tidak perlu datang kerumah sakit untuk konsultasi kesehetan mantap
"aplikasi ini sangat membantu saya dalam konsultasi dengan dokter tanpa harus ribet, terima kasih yes dokter",5,0.0,0.0,Positive,"aplikasi ini sangat membantu saya dalam konsultasi dengan dokter tanpa harus ribet, terima kasih yes dokter"
"aplikasi ini langkah awal untuk hidup sehat, cintailah diri anda dengan selalu konsultasi masalah kesehatan dan peduli terhadap kesehatan",5,0.0,0.0,Positive,"aplikasi ini langkah awal untuk hidup sehat, cintailah diri anda dengan selalu konsultasi masalah kesehatan dan peduli terhadap kesehatan"
"sangat bagus, dan bermanfaat...",5,0.0,0.0,Positive,"sangat bagus, dan bermanfaat..."
"aplikasinya sangat bagus, sangat bermanfaat",5,0.0,0.0,Positive,"aplikasinya sangat bagus, sangat bermanfaat"
"sekrang ga perlu keluar rumah untuk konsul ke dokter,, kamu bisa konsul di rumah mu langsung, gunakan android untuk menjadi lebih sehat",5,0.0,0.0,Positive,"sekrang ga perlu keluar rumah untuk konsul ke dokter,, kamu bisa konsul di rumah mu langsung, gunakan android untuk menjadi lebih sehat"
"sangat membantu aplikasi yesdok ini, fiturnya jg cukup lengkap",5,0.0,0.0,Positive,"sangat membantu aplikasi yesdok ini, fiturnya jg cukup lengkap"
oke,5,0.0,0.0,Positive,oke
aplikasi keren untuk cek kesehatan,5,0.0,0.0,Positive,aplikasi keren untuk cek kesehatan
"yesdok merupakan aplikasi yang sesuai sangat mudah, bisa digunakan kapan saja, tidak terkendala oleh waktu, cocok sekali untuk orang yang sibuk seperti saya ini. pembayaran nya juga bisa via e wallet. dengan adanya yesdok kita bisa menge-cek kesehatan kita hanya dengan aplikasi. terimakasih yesdok",5,0.0,0.0,Positive,"yesdok merupakan aplikasi yang sesuai sangat mudah, bisa digunakan kapan saja, tidak terkendala oleh waktu, cocok sekali untuk orang yang sibuk seperti saya ini. pembayaran nya juga bisa via e wallet. dengan adanya yesdok kita bisa menge-cek kesehatan kita hanya dengan aplikasi. terimakasih yesdok"
"aplikasinya sangat bermanfaat, suka bnget jad bisa sambil konsultasi disini. mantep banget",5,0.0,0.0,Positive,"aplikasinya sangat bermanfaat, suka bnget jad bisa sambil konsultasi disini. mantep banget"
sangat berguna sekali . untuk saat ini dimana semua sudah serba online . good job,5,0.7,0.6000000000000001,Positive,sangat berguna sekali . untuk saat ini dimana semua sudah serba online . good job
aplikasi terbaik buat konsultasi dengan dokter,5,0.0,0.0,Positive,aplikasi terbaik buat konsultasi dengan dokter
aplikasinya bagus dan banyak informasi kesehatannya. bisa telpon serta video call juga,5,0.0,0.0,Positive,aplikasinya bagus dan banyak informasi kesehatannya. bisa telpon serta video call juga
"terima kasih yesdok. karena cek kesehatan lebih mudah simple, dan peraktis.saya akan merekomendasikan apk yesdok ke kerabat dan teman dekat",5,0.0,0.35714285714285715,Positive,"terima kasih yesdok. karena cek kesehatan lebih mudah simple, dan peraktis.saya akan merekomendasikan apk yesdok ke kerabat dan teman dekat"
sangat bagus buat kesehatan,5,0.0,0.0,Positive,sangat bagus buat kesehatan
sangat membantu,5,0.0,0.0,Positive,sangat membantu
okee yesdok... konsultasi yang menyenangkan..,5,0.0,0.0,Positive,okee yesdok... konsultasi yang menyenangkan..
dokter nya ramah dan detail menjelaskan nya.,5,0.0,0.0,Positive,dokter nya ramah dan detail menjelaskan nya.
nice,5,0.6,1.0,Positive,nice
aplikasi bagus. wajib dicoba. bisa konsultasi dengan dokter,5,0.0,0.0,Positive,aplikasi bagus. wajib dicoba. bisa konsultasi dengan dokter
"sangat memudahkan untuk konsultasi kesehatan, tanoa harus repot repot ke rumah sakit.",5,0.0,0.0,Positive,"sangat memudahkan untuk konsultasi kesehatan, tanoa harus repot repot ke rumah sakit."
bagus banget,5,0.0,0.0,Positive,bagus banget
aplikasi yang sangat membantu. trimakasih yes dok,5,0.0,0.0,Positive,aplikasi yang sangat membantu. trimakasih yes dok
aplikasinya sangat bagus 😍 rekomendasi bngt buat para pasien online 💙,5,0.0,0.0,Positive,aplikasinya sangat bagus 😍 rekomendasi bngt buat para pasien online 💙
sangat membantu sekali,5,0.0,0.0,Positive,sangat membantu sekali
"terimakasi banyak kepada aplikasi yesdok yang senantiasa membantu dalam menjaga kesehatan keluarga saya , yesdok berikan pelayanan yang terbaik dari baik untuk yang lebih baik pokoknya mantap dhhh",5,0.0,0.0,Positive,"terimakasi banyak kepada aplikasi yesdok yang senantiasa membantu dalam menjaga kesehatan keluarga saya , yesdok berikan pelayanan yang terbaik dari baik untuk yang lebih baik pokoknya mantap dhhh"
"aplikasi monitor kesehatan yg milenial dan kekinian, mudah2an makin oke aja ke depan nya",5,0.0,0.0,Positive,"aplikasi monitor kesehatan yg milenial dan kekinian, mudah2an makin oke aja ke depan nya"
hidup sehat mulai dari sekarang,5,0.0,0.0,Positive,hidup sehat mulai dari sekarang
aplikasinya sangat membantu mempermudah kita dalam konsultasi kesehatan. yukss buruan guys di download 😊,5,0.0,0.0,Positive,aplikasinya sangat membantu mempermudah kita dalam konsultasi kesehatan. yukss buruan guys di download 😊
aplikasinya sangat membntu,5,0.0,0.0,Positive,aplikasinya sangat membntu
"aplikasi untuk kesehatan yang sangat bermanfaat bagi saya, saya bisa dapat info tentang kesehatan dengan mudah, dan bisa ngobrol soal kesehatan langsung dengan dokter nya lewat hp",5,0.0,0.0,Positive,"aplikasi untuk kesehatan yang sangat bermanfaat bagi saya, saya bisa dapat info tentang kesehatan dengan mudah, dan bisa ngobrol soal kesehatan langsung dengan dokter nya lewat hp"
terimakasih yesdok. bisa konsultasi di yesdok skr. memudahkan untuk waktu tertentu dan kondisi tertentu sehingga tdk perlu repot ke dokter lgsg untuk kondisi tertentu. bisa dr aplikasi saja konsultasi nya.,5,0.0,0.0,Positive,terimakasih yesdok. bisa konsultasi di yesdok skr. memudahkan untuk waktu tertentu dan kondisi tertentu sehingga tdk perlu repot ke dokter lgsg untuk kondisi tertentu. bisa dr aplikasi saja konsultasi nya.
"aplikasi ini bermanfaat sekali ..terlebih bagi yang kurang mengerti cara dalam penanganan suatu penyakit, di aplikasi ini penuh dengan informasi mengenai kesehatan yang bisa kita pelajari.. sangat membantu",5,0.0,0.0,Positive,"aplikasi ini bermanfaat sekali ..terlebih bagi yang kurang mengerti cara dalam penanganan suatu penyakit, di aplikasi ini penuh dengan informasi mengenai kesehatan yang bisa kita pelajari.. sangat membantu"
"terima kasih admin, sudah membuat aplkasi ini, aplikasi yang sangat membantu saya dalam nanya2 tentang kesehatan secara langsung dengan dokter tapi dengan media online, sangat mudah digunakan aplikasinya mantap",5,0.0,0.0,Positive,"terima kasih admin, sudah membuat aplkasi ini, aplikasi yang sangat membantu saya dalam nanya2 tentang kesehatan secara langsung dengan dokter tapi dengan media online, sangat mudah digunakan aplikasinya mantap"
aplikasi ini sgt membantu,5,0.0,0.0,Positive,aplikasi ini sgt membantu
"aplikasi yg bagus, kita diberikemudahan konsultasi secara online dng dokter yg berpengalaman",5,0.0,0.0,Positive,"aplikasi yg bagus, kita diberikemudahan konsultasi secara online dng dokter yg berpengalaman"
"aplikasi ini bagus banget, bica chat 24 jam dengan ahli nya, bisa konsultasi kesehatan, semoga kedepan nya tambah the best :)...",5,0.75,0.65,Positive,"aplikasi ini bagus banget, bica chat 24 jam dengan ahli nya, bisa konsultasi kesehatan, semoga kedepan nya tambah the best :)..."
"aplikasi yang benar benar bermanfaat sekali, dengan fitur konsultasi 24 jam menjadikan kekawatiran akan kesehatan menjadi lebih minimal ..sangat membantu sekali",5,-0.1,0.6,Positive,"aplikasi yang benar benar bermanfaat sekali, dengan fitur konsultasi 24 jam menjadikan kekawatiran akan kesehatan menjadi lebih minimal ..sangat membantu sekali"
keren juga ini,5,0.0,0.0,Positive,keren juga ini
aplikasi yg bagus untuk konsultasi masalah kesehatan,5,0.0,0.0,Positive,aplikasi yg bagus untuk konsultasi masalah kesehatan
sangat membantu dalam kesehatan,5,0.0,0.0,Positive,sangat membantu dalam kesehatan
mantap konsultan,5,0.0,0.0,Positive,mantap konsultan
mantap sekali,5,0.0,0.0,Positive,mantap sekali
aplikasi yesdok sangat good job,5,0.7,0.6000000000000001,Positive,aplikasi yesdok sangat good job
t.o.p banget,5,0.0,0.0,Positive,t.o.p banget
jadi ini aplikasi bagus banget bisa lah di donwload,5,0.0,0.0,Positive,jadi ini aplikasi bagus banget bisa lah di donwload
aplikasi yang bagus,5,0.0,0.0,Positive,aplikasi yang bagus
sangat berfanmaat artikel kesehatannya,5,0.0,0.0,Positive,sangat berfanmaat artikel kesehatannya
sangat membantuku,5,0.0,0.0,Positive,sangat membantuku
"aplikasi yg sangat praktis,untuk berkomunikasi dengan dokter handal disaat kita mengalami gangguan kesehatan sewaktu-waktu. selain itu kita jg dapat berkonsultasi langsung dengan dokter-dokter pilihan",5,0.0,0.0,Positive,"aplikasi yg sangat praktis,untuk berkomunikasi dengan dokter handal disaat kita mengalami gangguan kesehatan sewaktu-waktu. selain itu kita jg dapat berkonsultasi langsung dengan dokter-dokter pilihan"
aplikasinya bagus banget. banyak tips kesehatan yang membantu dan ada hadiahnya juga ... terima kasih yesdok,5,0.0,0.0,Positive,aplikasinya bagus banget. banyak tips kesehatan yang membantu dan ada hadiahnya juga ... terima kasih yesdok
aplikasinya berguna banget. banyak tips tips yang membantu terus ada hadiahnya lagi...,5,0.0,0.0,Positive,aplikasinya berguna banget. banyak tips tips yang membantu terus ada hadiahnya lagi...
aplikasi ini sangat bagus,5,0.0,0.0,Positive,aplikasi ini sangat bagus
"aplikasi ini sangat membantu sekali untuk mengetahui kesehatan saya, terima kasih yesdok!! lope lope deh pokoknya 👍🏻",5,0.0,0.0,Positive,"aplikasi ini sangat membantu sekali untuk mengetahui kesehatan saya, terima kasih yesdok!! lope lope deh pokoknya 👍🏻"
"aplikasi yang sangat bermanfaat, kini untuk berkonsultasi dengan dokter menjadi jauh lebih mudah hanya dengan smartphone saja, dokter nya juga merupakan dokter resmi dengan izin praktek, dan biaya nya pun tergolong murah dibanding cek langsung ke rumah sakit atau klinik, mantab deh pokoknya 👍",5,0.0,0.0,Positive,"aplikasi yang sangat bermanfaat, kini untuk berkonsultasi dengan dokter menjadi jauh lebih mudah hanya dengan smartphone saja, dokter nya juga merupakan dokter resmi dengan izin praktek, dan biaya nya pun tergolong murah dibanding cek langsung ke rumah sakit atau klinik, mantab deh pokoknya 👍"
