content,score,sentiment_polarity,sentiment_subjective,sentiment_rating,tweet_without_stopwords
konsultasi digitalnya oke banget pokoknya 👌🏻 recommend!,5,0.0,0.0,Positive,konsultasi digitalnya oke banget pokoknya 👌🏻 recommend!
review tgl 17 desember 2019,5,0.0,0.0,Positive,review tgl 17 desember 2019
recommended! very useful app! thumbs up 👍,5,0.48750000000000004,0.0,Positive,recommended! very useful app! thumbs up 👍
aplikasi ini sangat berguna karena sangat memudahkan utk berkonsultasi kapanpun dimanapun. tingkatkan terus pelayanannya yesdok... sukses selalu...,5,0.0,0.0,Positive,aplikasi ini sangat berguna karena sangat memudahkan utk berkonsultasi kapanpun dimanapun. tingkatkan terus pelayanannya yesdok... sukses selalu...
"aplikasi e-health yang sangat berguna. mudah digunakan, informatif, sangat bermanfaat untuk orang yang sibuk dan tidak sempat ke rs untuk konsultasi kesehatan. sangat recommended!!",5,0.0,0.0,Positive,"aplikasi e-health yang sangat berguna. mudah digunakan, informatif, sangat bermanfaat untuk orang yang sibuk dan tidak sempat ke rs untuk konsultasi kesehatan. sangat recommended!!"
it's super helpful and super easy. no need to go to hospital when u are able to ask your doctor from this app.,5,0.4,0.6979166666666666,Positive,it's super helpful and super easy. no need to go to hospital when u are able to ask your doctor from this app.
aplikasi bagus,5,0.0,0.0,Positive,aplikasi bagus
very good application,5,0.9099999999999999,0.7800000000000001,Positive,very good application
great app for consultacy you medical condition. easy to use and having many option.,5,0.43333333333333335,0.5208333333333334,Positive,great app for consultacy you medical condition. easy to use and having many option.
aplikasi yg sangat berguna untuk konsul dengan dokter secara online,5,0.0,0.0,Positive,aplikasi yg sangat berguna untuk konsul dengan dokter secara online
"good apps. really useful, you can consult with doc whenever you want. you only need to sign up which is really simple imo",5,0.25,0.4892857142857143,Positive,"good apps. really useful, you can consult with doc whenever you want. you only need to sign up which is really simple imo"
waw aplikasi sangat membantu. dan terbaik di kala waktu sibuk. terimakasihh..,5,0.0,0.0,Positive,waw aplikasi sangat membantu. dan terbaik di kala waktu sibuk. terimakasihh..
aplikasi sangat membantu jika adapertnyaan seputar kesehatan,5,0.0,0.0,Positive,aplikasi sangat membantu jika adapertnyaan seputar kesehatan
"aplikasi yang sangat berguna, bisa dihubungi 24 jam!",5,0.0,0.0,Positive,"aplikasi yang sangat berguna, bisa dihubungi 24 jam!"
"untul saya yang awam masalah kesehatan sebagai anak kost, apk ini berguna sekali karena memberikan informasi kesehatan dan bisa konsultasi langsung.",5,0.0,0.0,Positive,"untul saya yang awam masalah kesehatan sebagai anak kost, apk ini berguna sekali karena memberikan informasi kesehatan dan bisa konsultasi langsung."
"this app is great, easy to use, thx yesdok",5,0.6166666666666667,0.7916666666666667,Positive,"this app is great, easy to use, thx yesdok"
real time 24 hour doctor with free trial and consultation good app,5,0.43333333333333335,0.5666666666666668,Positive,real time 24 hour doctor with free trial and consultation good app
"sangat berguna, membantu banget waktu perlu konsultasi sama dokter",5,0.0,0.0,Positive,"sangat berguna, membantu banget waktu perlu konsultasi sama dokter"
aplikasi yang sangat membantu dikala saya sedang sibuk sibuknya. terimakasih yesdok. nice sekali,5,0.6,1.0,Positive,aplikasi yang sangat membantu dikala saya sedang sibuk sibuknya. terimakasih yesdok. nice sekali
sangat membantu bagi saya yang suka dengan dunia medis. tingkatkan terus kualitasnya!,5,0.0,0.0,Positive,sangat membantu bagi saya yang suka dengan dunia medis. tingkatkan terus kualitasnya!
aplikasi yang sangat berguna untuk keperluan kesehatan saya,5,0.0,0.0,Positive,aplikasi yang sangat berguna untuk keperluan kesehatan saya
ramah dan okay dokternya..semoga makin maju yah untuk yesdok,5,0.5,0.5,Positive,ramah dan okay dokternya..semoga makin maju yah untuk yesdok
an usefull aplication👌🏻👌🏻 try download it first!!!,5,0.48828125,0.3333333333333333,Positive,an usefull aplication👌🏻👌🏻 try download it first!!!
bagusss,5,0.0,0.0,Positive,bagusss
aplikasi yang sangat bermanfaat dan sangat membantu... kapanpun dan dimanapun ada dokter yang bisa di hubungi... i like it...,5,0.0,0.0,Positive,aplikasi yang sangat bermanfaat dan sangat membantu... kapanpun dan dimanapun ada dokter yang bisa di hubungi... i like it...
sangat informatif dan berguna,5,0.0,0.0,Positive,sangat informatif dan berguna
sangat bagus dan sangat membantu untuk konsultasi dengan dokter langsung,5,0.0,0.0,Positive,sangat bagus dan sangat membantu untuk konsultasi dengan dokter langsung
aplikasi yang sangat memudahkan mahasiswq super sibuk seperti saya. yes dok sangat bagus👍,5,0.3333333333333333,0.6666666666666666,Positive,aplikasi yang sangat memudahkan mahasiswq super sibuk seperti saya. yes dok sangat bagus👍
"aplikasi sangat bagus, sangat membantu masyarakat, bisa cari info kesehatan juga",5,0.0,0.0,Positive,"aplikasi sangat bagus, sangat membantu masyarakat, bisa cari info kesehatan juga"
aplikasi yang dapat membantu berkonsultasi dalam kesehatan.,5,0.0,0.0,Positive,aplikasi yang dapat membantu berkonsultasi dalam kesehatan.
hopefully this application can help people especially before choose the right doctor,5,0.14285714285714285,0.7678571428571428,Positive,hopefully this application can help people especially before choose the right doctor
sangat bermanfaat. terutama saat kita lagi betul-betul butuh konsultasi dengan dokter yang kompeten yang bisa memberikan opini dan solusi yang tepat. aplikasi yang sangat bermanfaat ini harusnya diinstal setiap orang.,5,0.0,0.0,Positive,sangat bermanfaat. terutama saat kita lagi betul-betul butuh konsultasi dengan dokter yang kompeten yang bisa memberikan opini dan solusi yang tepat. aplikasi yang sangat bermanfaat ini harusnya diinstal setiap orang.
"good app, menjawab kebutuhan....",5,0.7,0.6000000000000001,Positive,"good app, menjawab kebutuhan...."
aplikasi yang sangat berguna bagi saya,5,0.0,0.0,Positive,aplikasi yang sangat berguna bagi saya
sangat membantu saya untuk berkonsultasi dengan dokter terbaik tanpa harus ke rs! good jobs👍,5,0.7,0.6000000000000001,Positive,sangat membantu saya untuk berkonsultasi dengan dokter terbaik tanpa harus ke rs! good jobs👍
"sangat membantu sekali apk ini.. gak perlu jauh2 periksa ke dokter, untung ada apk yesdok.. thnks ya , gak sia2 downloadnya😁😘",5,0.0,0.0,Positive,"sangat membantu sekali apk ini.. gak perlu jauh2 periksa ke dokter, untung ada apk yesdok.. thnks ya , gak sia2 downloadnya😁😘"
informasi yang ada sangat membantu kita supaya lebih tau apa penyebab gangguan kesehatan yang sering dialami,5,0.0,0.0,Positive,informasi yang ada sangat membantu kita supaya lebih tau apa penyebab gangguan kesehatan yang sering dialami
"membantu sekali, jadi untuk penanganan awal jika kamu lagi sakit, bisa tanyakan dan sampaikan keluhanmu dengan live chat langsung dengan dokternya lho",5,0.13636363636363635,0.5,Positive,"membantu sekali, jadi untuk penanganan awal jika kamu lagi sakit, bisa tanyakan dan sampaikan keluhanmu dengan live chat langsung dengan dokternya lho"
very helpful app for everyone. thanks for making this,5,0.2,0.25,Positive,very helpful app for everyone. thanks for making this
aplikasi yang sangat membantu. dapat digunakan setiap saat. thanks.,5,0.2,0.2,Positive,aplikasi yang sangat membantu. dapat digunakan setiap saat. thanks.
"live video dengan dokter sangat2 lancar,, membnyu analisis awal",5,0.13636363636363635,0.5,Positive,"live video dengan dokter sangat2 lancar,, membnyu analisis awal"
"bagus sanga membantu ,lebih efisien karena gk erlu ke tempat cukup konsul lewat handphone ,",5,0.0,0.0,Positive,"bagus sanga membantu ,lebih efisien karena gk erlu ke tempat cukup konsul lewat handphone ,"
"aplikasi yang sangat membantu dan mudah untuk digunakan, selalu update tentang informasi kesehatan, dokter nya ramah dan penjelasan nya sangat mudah untuk dipahami",5,0.0,0.0,Positive,"aplikasi yang sangat membantu dan mudah untuk digunakan, selalu update tentang informasi kesehatan, dokter nya ramah dan penjelasan nya sangat mudah untuk dipahami"
"aplikasii yang sangat membantu buat anda yg tidak punya waktu pergi ke dokter, penggunaanya simple dan gak ribet, terbaiklahh!!",5,0.0,0.35714285714285715,Positive,"aplikasii yang sangat membantu buat anda yg tidak punya waktu pergi ke dokter, penggunaanya simple dan gak ribet, terbaiklahh!!"
aplikasi yang sangat berguna dan membantu untuk anak kost seperti saya,5,0.0,0.0,Positive,aplikasi yang sangat berguna dan membantu untuk anak kost seperti saya
aplikasi keren sangat membantu sekali konsultasi nya,5,0.0,0.0,Positive,aplikasi keren sangat membantu sekali konsultasi nya
sangat membantu,5,0.0,0.0,Positive,sangat membantu
aplikasi yang sangat bagus untuk konsultasi kesehatan 👍👍,5,0.0,0.0,Positive,aplikasi yang sangat bagus untuk konsultasi kesehatan 👍👍
cool and useful app! handy when ur on the go,5,0.44166666666666665,0.5166666666666667,Positive,cool and useful app! handy when ur on the go
aplikasi yg gampang digunakan dan berguna banget.,5,0.0,0.0,Positive,aplikasi yg gampang digunakan dan berguna banget.
awesome,5,1.0,1.0,Positive,awesome
aplikasi ini sangat membantu dan juga bermanfaat untuk saya,5,0.0,0.0,Positive,aplikasi ini sangat membantu dan juga bermanfaat untuk saya
terimakasih dengan aplikasi ini saya bisa lebih tau tentang kesehatan,5,0.0,0.0,Positive,terimakasih dengan aplikasi ini saya bisa lebih tau tentang kesehatan
"nice app, banyak info bermanfaat dan dokter siap 24jam",5,0.6,1.0,Positive,"nice app, banyak info bermanfaat dan dokter siap 24jam"
good application!!,5,1.0,0.6000000000000001,Positive,good application!!
"sangat memudahkan untuk konsultasi dari rumah, tidak perlu datang ke tempat dokternya.",5,0.0,0.0,Positive,"sangat memudahkan untuk konsultasi dari rumah, tidak perlu datang ke tempat dokternya."
tks yesdok..,5,0.0,0.0,Positive,tks yesdok..
wah mantav sekali nii aplikasi recommended banget,5,0.0,0.0,Positive,wah mantav sekali nii aplikasi recommended banget
keren applikasi ini.. jadi lebih memudahkan kita dalam berkonsultasi.. semoga ke depan menjadi lebih baik lagi..,5,0.0,0.0,Positive,keren applikasi ini.. jadi lebih memudahkan kita dalam berkonsultasi.. semoga ke depan menjadi lebih baik lagi..
"sangat membantu sekali,ditangani oleh dokter-dokter profesional",5,0.0,0.0,Positive,"sangat membantu sekali,ditangani oleh dokter-dokter profesional"
aplikasi ini sangat bagus dan bermanfaat menarik sekali,5,0.0,0.0,Positive,aplikasi ini sangat bagus dan bermanfaat menarik sekali
aplikasi yang sangat membantu. ditambah dengan dokter-dokter spesialis yang dapat dimintai konsultasi dimanapun dan kapanpun. ditambah pengingat akan kesehatan yang masuk pada email sangat mendukung upaya pola hidup sehat saya.,5,0.0,0.0,Positive,aplikasi yang sangat membantu. ditambah dengan dokter-dokter spesialis yang dapat dimintai konsultasi dimanapun dan kapanpun. ditambah pengingat akan kesehatan yang masuk pada email sangat mendukung upaya pola hidup sehat saya.
"bagus niich, 24 jam bisa konsultasi ma dokter,, ok.. banget daah..",5,0.5,0.5,Positive,"bagus niich, 24 jam bisa konsultasi ma dokter,, ok.. banget daah.."
best app,5,1.0,0.3,Positive,best app
good aplikasi,5,0.7,0.6000000000000001,Positive,good aplikasi
aplikasi yang sangat berguna membantu sekali untuk yang tidak sempat ke rumah sakit atau punya kesibukan.,5,0.0,0.0,Positive,aplikasi yang sangat berguna membantu sekali untuk yang tidak sempat ke rumah sakit atau punya kesibukan.
awesome,5,1.0,1.0,Positive,awesome
"aplikasi ini bagus banget, memudahkan penggunanya untuk berkomunikasi dengan pihak medis dengan cepat dan menangani dengan cepat.",5,0.0,0.0,Positive,"aplikasi ini bagus banget, memudahkan penggunanya untuk berkomunikasi dengan pihak medis dengan cepat dan menangani dengan cepat."
"aplikasi yang membantu sekali, bisa konsul dengan dokter 24jam!",5,0.0,0.0,Positive,"aplikasi yang membantu sekali, bisa konsul dengan dokter 24jam!"
usefull bgt aplikasinya! easy to use! ntaap,5,0.5416666666666667,0.8333333333333334,Positive,usefull bgt aplikasinya! easy to use! ntaap
aplikasi sangat membantu saya untuk konsultasi masalah kesehatan tanpa harus pergi ke klinik.,5,0.0,0.0,Positive,aplikasi sangat membantu saya untuk konsultasi masalah kesehatan tanpa harus pergi ke klinik.
aplikasi yang sangat bermanfaat dan mudah. terima kasih,5,0.0,0.0,Positive,aplikasi yang sangat bermanfaat dan mudah. terima kasih
"bagus banget.. dengan aplikasi ini, kita bisa konsultasi dulu tanpa harus panik dan buru2 ke rs..",5,0.0,0.0,Positive,"bagus banget.. dengan aplikasi ini, kita bisa konsultasi dulu tanpa harus panik dan buru2 ke rs.."
"dok aku jadi sehat, terima kasih",5,0.0,0.0,Positive,"dok aku jadi sehat, terima kasih"
sangat membantu,5,0.0,0.0,Positive,sangat membantu
"yes dok, good doctor, nice apps sangat membantu...",5,0.6499999999999999,0.8,Positive,"yes dok, good doctor, nice apps sangat membantu..."
aplikasi yang sangat bermanfaat dan membantu sekali ketika butuh konsultasi dokter secara online. mantapp.,5,0.0,0.0,Positive,aplikasi yang sangat bermanfaat dan membantu sekali ketika butuh konsultasi dokter secara online. mantapp.
aplikasi ini sangat membantu saya yang takut ke dokter. terima kasihh.,5,0.0,0.0,Positive,aplikasi ini sangat membantu saya yang takut ke dokter. terima kasihh.
"berjuta juta orang tidak menyadari, bahwa aplikasi yesdok ini sangat bermanfaat untuk kita semua, kuy donlod",5,0.0,0.0,Positive,"berjuta juta orang tidak menyadari, bahwa aplikasi yesdok ini sangat bermanfaat untuk kita semua, kuy donlod"
"aplikasi yang mudah digunakan konsultasi dengan dokter ketika kita tidak bisa datang langsung ke tempat prakter dokter nya, sangat membantu sekali juga menyajikan info seputar kesehatan,.aplikasi yang sangat bermanfaat very recommended apps",5,0.2,0.3,Positive,"aplikasi yang mudah digunakan konsultasi dengan dokter ketika kita tidak bisa datang langsung ke tempat prakter dokter nya, sangat membantu sekali juga menyajikan info seputar kesehatan,.aplikasi yang sangat bermanfaat very recommended apps"
"yesdok aplikasi bagus, memudahkan berkonsultasi dengan dokter tanpa harus jauh jauh ke rumah sakit. ketika dirumah sendiri lagi sakit bingung mau ke dokter tapi gak ada yang nganterin tinggal konsultasi via aplikasi yesdok udah selesai. memudahkan sekali.",5,0.0,0.0,Positive,"yesdok aplikasi bagus, memudahkan berkonsultasi dengan dokter tanpa harus jauh jauh ke rumah sakit. ketika dirumah sendiri lagi sakit bingung mau ke dokter tapi gak ada yang nganterin tinggal konsultasi via aplikasi yesdok udah selesai. memudahkan sekali."
"aplikasi yang bisa membantu kita berkonsultasi langsung dengan ahlinya, dan mengetahui info info tentang kesehatan tanpa ribet. keren!",5,0.0,0.0,Positive,"aplikasi yang bisa membantu kita berkonsultasi langsung dengan ahlinya, dan mengetahui info info tentang kesehatan tanpa ribet. keren!"
keren dan sangat membantu,5,0.0,0.0,Positive,keren dan sangat membantu
"aplikasi yang sangat membantu, ga perlu jauh jauh datang ke klink. bisa konsul disini",5,0.0,0.0,Positive,"aplikasi yang sangat membantu, ga perlu jauh jauh datang ke klink. bisa konsul disini"
easy to use .. and many benefits from this application health .. keep healthy because this application,5,0.4777777777777778,0.6111111111111112,Positive,easy to use .. and many benefits from this application health .. keep healthy because this application
sangat direkomendasikan untuk smua kalangan,5,0.0,0.0,Positive,sangat direkomendasikan untuk smua kalangan
"aplikasinya sangat membantu sekali,keren,gaperlu repot² jika terjadi sakit",5,0.0,0.0,Positive,"aplikasinya sangat membantu sekali,keren,gaperlu repot² jika terjadi sakit"
"bagus aplikasinya, memudahkan kita buat konsultasi, dokternya cepat tanggap, gak perlu ke klinik lagi buat konsul",5,0.0,0.0,Positive,"bagus aplikasinya, memudahkan kita buat konsultasi, dokternya cepat tanggap, gak perlu ke klinik lagi buat konsul"
aplikasi yang bagus dan sangat membantu.,5,0.0,0.0,Positive,aplikasi yang bagus dan sangat membantu.
helpful. save hours of my time,5,0.0,0.0,Positive,helpful. save hours of my time
"selain dokter yang berpengalaman dan aplikasi yang memudahkan untuk berkonsultasi kapanpun dan dimanapin, aplikasi ini pun dilengkapi dengan sekuritas tinggi sehingga record konsultasi hanya bisa dilihat oleh pemilik akun sendiri saja.",5,0.0,0.0,Positive,"selain dokter yang berpengalaman dan aplikasi yang memudahkan untuk berkonsultasi kapanpun dan dimanapin, aplikasi ini pun dilengkapi dengan sekuritas tinggi sehingga record konsultasi hanya bisa dilihat oleh pemilik akun sendiri saja."
rekomended aps...wajib punya,5,0.0,0.0,Positive,rekomended aps...wajib punya
wowww aplikasinya sangat membantuuu! great!,5,1.0,0.75,Positive,wowww aplikasinya sangat membantuuu! great!
bagus aplikasinya,5,0.0,0.0,Positive,bagus aplikasinya
nice app,5,0.6,1.0,Positive,nice app
aplikasi yang memudahkan semua pengguna untuk menanyakan bagaimana dalam hal sakit ssmpe sehat. fast respon dalam menjawab segala pertanyaannya. ga rugi deh bisa download aplikasi ini sangat menyenangkan. bagi kalian ayo download aplikasi ini. dijamin mantab dan ga kecewa deh... hihihi thankyou,5,0.2,0.6,Positive,aplikasi yang memudahkan semua pengguna untuk menanyakan bagaimana dalam hal sakit ssmpe sehat. fast respon dalam menjawab segala pertanyaannya. ga rugi deh bisa download aplikasi ini sangat menyenangkan. bagi kalian ayo download aplikasi ini. dijamin mantab dan ga kecewa deh... hihihi thankyou
aplikasi membantu dengan ui smple,5,0.0,0.0,Positive,aplikasi membantu dengan ui smple
good apps i hope thats helpfull,5,0.7,0.6000000000000001,Positive,good apps i hope thats helpfull
dicoba mas broo..... sepertinya menarik dan membantu,5,0.0,0.0,Positive,dicoba mas broo..... sepertinya menarik dan membantu
sangat efektif sepertinya mudah pakainya,5,0.0,0.0,Positive,sangat efektif sepertinya mudah pakainya
"mantep sii sejauh ini,kerenn semoga bsa lebih ditingkatkan lagi 👍",5,0.0,0.0,Positive,"mantep sii sejauh ini,kerenn semoga bsa lebih ditingkatkan lagi 👍"
"nice apps,, good doctor, thanks for apps",5,0.49999999999999994,0.6,Positive,"nice apps,, good doctor, thanks for apps"
"good apps, good doctor,,,",5,0.7,0.6000000000000001,Positive,"good apps, good doctor,,,"
good...,5,0.7,0.6000000000000001,Positive,good...
aplikasi yang bagus dan sangat modern. kita bisa konsultasi dengan dokter untuk mengetahui apa yang sedang dirasakan oleh tubuh. thanks for app.,5,0.2,0.25,Positive,aplikasi yang bagus dan sangat modern. kita bisa konsultasi dengan dokter untuk mengetahui apa yang sedang dirasakan oleh tubuh. thanks for app.
sangat membantu terutama kalo lagi keadaan darurat,5,0.0,0.0,Positive,sangat membantu terutama kalo lagi keadaan darurat
up jempol deh buat nih app,5,0.0,0.0,Positive,up jempol deh buat nih app
aplikasi menarik bisa dijadikan acuan kalo lagi sakit konsultasi hehehe,5,0.0,0.0,Positive,aplikasi menarik bisa dijadikan acuan kalo lagi sakit konsultasi hehehe
ini aplikasi mantap kaya dokter pribadi,5,0.0,0.0,Positive,ini aplikasi mantap kaya dokter pribadi
aplikasi ini bantu buat konsultasi kesehatan mnataabs,5,0.0,0.0,Positive,aplikasi ini bantu buat konsultasi kesehatan mnataabs
sangat membantu,5,0.0,0.0,Positive,sangat membantu
great app! easy to use. very helpful when i need to consult with my doctor but don't have enough time to visit hospital. just asked thru your smartphone and the doctor will give you analysis and suggestion. doctor's home service. good job!,5,0.5016666666666667,0.5966666666666668,Positive,great app! easy to use. very helpful when i need to consult with my doctor but don't have enough time to visit hospital. just asked thru your smartphone and the doctor will give you analysis and suggestion. doctor's home service. good job!
konsultasi jadi lebih mudah dan lebih nyaman,5,0.0,0.0,Positive,konsultasi jadi lebih mudah dan lebih nyaman
mantulll gannnn,5,0.0,0.0,Positive,mantulll gannnn
aplikasi berguna banget saya bisa tahu kondisi saya dolo sebelum ke dokter,5,0.0,0.0,Positive,aplikasi berguna banget saya bisa tahu kondisi saya dolo sebelum ke dokter
"ui nya bagus, layanana dokternya memuaskan",5,0.0,0.0,Positive,"ui nya bagus, layanana dokternya memuaskan"
thanks ya.. konsultasinya memuaskan,5,0.2,0.2,Positive,thanks ya.. konsultasinya memuaskan
"keren, konsultasi ke dokter jadi lebih cepat, kapanpun dan dimanapun",5,0.0,0.0,Positive,"keren, konsultasi ke dokter jadi lebih cepat, kapanpun dan dimanapun"
"wow bagus banget aplikasi nya, bisa tanya jawab seputar kesehatan langsung dengan dokter",5,0.1,1.0,Positive,"wow bagus banget aplikasi nya, bisa tanya jawab seputar kesehatan langsung dengan dokter"
"wow berguna banget nih aplikasi, bisa konsultasi langsung dengan dokter",5,0.1,1.0,Positive,"wow berguna banget nih aplikasi, bisa konsultasi langsung dengan dokter"
aplikasi yang sangat bagus untuk dapat konsultasi dengan dokter hebat di bidangnya semoga bermanfaat,5,0.0,0.0,Positive,aplikasi yang sangat bagus untuk dapat konsultasi dengan dokter hebat di bidangnya semoga bermanfaat
"aplikasi ini bikin prakris. nah tapa jauh"" ke rumah sakit. dari sini kita bisa praktis berkonsultasi dengan dokternya langsung",5,0.0,0.0,Positive,"aplikasi ini bikin prakris. nah tapa jauh"" ke rumah sakit. dari sini kita bisa praktis berkonsultasi dengan dokternya langsung"
"aplikasi yang sangat bermanfaat dan gampang digunakan, menjawab apa yang dipertanyakan 👍👍",5,0.0,0.0,Positive,"aplikasi yang sangat bermanfaat dan gampang digunakan, menjawab apa yang dipertanyakan 👍👍"
wah keren ini..konsul dgn dokter jadi lebih mudah dan menghemat waktu...keep it up!,5,0.0,0.0,Positive,wah keren ini..konsul dgn dokter jadi lebih mudah dan menghemat waktu...keep it up!
good aplication,5,0.7,0.6000000000000001,Positive,good aplication
"yesdok, make you know your body healthy, biology, and researches your health. thank you! yesdok",5,0.625,0.5,Positive,"yesdok, make you know your body healthy, biology, and researches your health. thank you! yesdok"
aplikasi yg memudahkan untuk konsultasi dengan dokter profesional secara online dan 24jam,5,0.0,0.0,Positive,aplikasi yg memudahkan untuk konsultasi dengan dokter profesional secara online dan 24jam
"di zaman saat ini, kemudahan sangat diperlukan. terlebih untuk bidang kesehatan. aplikasi ini sangat membantu dan memudahkan sekali. ga nyesel install aplikasi ini.",5,0.0,0.0,Positive,"di zaman saat ini, kemudahan sangat diperlukan. terlebih untuk bidang kesehatan. aplikasi ini sangat membantu dan memudahkan sekali. ga nyesel install aplikasi ini."
"great app.. easy to use and complete facilities. this app is very supportive, especially for people who are busy and don't have time to consult a doctor...",5,0.34722222222222227,0.7138888888888889,Positive,"great app.. easy to use and complete facilities. this app is very supportive, especially for people who are busy and don't have time to consult a doctor..."
"its helpful, i dont have to go to hospital just for consultate my health ❤",5,0.0,0.0,Positive,"its helpful, i dont have to go to hospital just for consultate my health ❤"
"menarik, konsultasi menjadi lebih mudah...",5,0.0,0.0,Positive,"menarik, konsultasi menjadi lebih mudah..."
aplikasi ini sangat bagus.yg membuat saya suka kita bs langsung berkonsultasi dengan domter nya,5,0.0,0.0,Positive,aplikasi ini sangat bagus.yg membuat saya suka kita bs langsung berkonsultasi dengan domter nya
"this apps really great, the articles are very useful to read, and increase knowledge in the health field",5,0.595,0.375,Positive,"this apps really great, the articles are very useful to read, and increase knowledge in the health field"
solusi konsultasi kesehatan dengan cepat dan mudah dari hp anda,5,0.0,0.0,Positive,solusi konsultasi kesehatan dengan cepat dan mudah dari hp anda
easy use to everyone who need better life :),5,0.4777777777777778,0.7777777777777778,Positive,easy use to everyone who need better life :)
great app!,5,1.0,0.75,Positive,great app!
"aplikasi yang bermanfaat untuk konsul berobat, topp",5,0.0,0.0,Positive,"aplikasi yang bermanfaat untuk konsul berobat, topp"
aplikasi ini lumayan membantu hanya saja sedikit belom terjangkau di kota kecil..selebihnya cukup puas,5,0.0,0.0,Positive,aplikasi ini lumayan membantu hanya saja sedikit belom terjangkau di kota kecil..selebihnya cukup puas
"this great app, recommended for all",5,0.8,0.75,Positive,"this great app, recommended for all"
"sangat membantu, dan mudah👍",5,0.0,0.0,Positive,"sangat membantu, dan mudah👍"
aplikasi ini memberikan pelayanan dalam konsultasi secara mudah dan cepat tanpa membutuhkan banyak waktu untuk pergi dan mencari dokter yang masih tersedia dalam jam-jam tertentu.,5,0.0,0.0,Positive,aplikasi ini memberikan pelayanan dalam konsultasi secara mudah dan cepat tanpa membutuhkan banyak waktu untuk pergi dan mencari dokter yang masih tersedia dalam jam-jam tertentu.
yesdok membantu saya dalam mencari dokter yang tepat untuk berkonsultasi terlebih layanan yesdok tersedia dalam 24 jam sehingga tidak perlu repot mencari rumah sakit atau klinik yang masih melayani dalam 24 jam.,5,0.0,0.0,Positive,yesdok membantu saya dalam mencari dokter yang tepat untuk berkonsultasi terlebih layanan yesdok tersedia dalam 24 jam sehingga tidak perlu repot mencari rumah sakit atau klinik yang masih melayani dalam 24 jam.
yesdok memudahkan dalam memberikan penjelasan mengenai gejala-gejala oenyakit dan melakukan konsultasi dengan dokter secara cepat sehingga tidak perlu lagi khawatir dan hanya mengira-kira mengenai penyakit yang diderita hanya dengan asumsi pribadi.,5,0.0,0.0,Positive,yesdok memudahkan dalam memberikan penjelasan mengenai gejala-gejala oenyakit dan melakukan konsultasi dengan dokter secara cepat sehingga tidak perlu lagi khawatir dan hanya mengira-kira mengenai penyakit yang diderita hanya dengan asumsi pribadi.
aplikasi yang sangat bagus dan membantu,5,0.0,0.0,Positive,aplikasi yang sangat bagus dan membantu
"gakan banyak omong,pokoya terbaik ! :)",5,0.5,1.0,Positive,"gakan banyak omong,pokoya terbaik ! :)"
"good app, i love it so much!",5,0.48333333333333334,0.46666666666666673,Positive,"good app, i love it so much!"
"sejauh ini aplikasi ini paling best deh untuk konsultasi kesehatan, dokternya ramah responnya cepat, lebih hemat waktu & biaya karena gak perlu lagi konsultasi ke rumah sakit",5,1.0,0.3,Positive,"sejauh ini aplikasi ini paling best deh untuk konsultasi kesehatan, dokternya ramah responnya cepat, lebih hemat waktu & biaya karena gak perlu lagi konsultasi ke rumah sakit"
great app! helps a lot!,5,1.0,0.75,Positive,great app! helps a lot!
cara berobat jaman now guys 😁... gak perlu ngantri di rumah sakit... mantap pokoknya..,5,0.0,0.0,Positive,cara berobat jaman now guys 😁... gak perlu ngantri di rumah sakit... mantap pokoknya..
"bagus banget, sangat membantu",5,0.0,0.0,Positive,"bagus banget, sangat membantu"
i like it,5,0.0,0.0,Positive,i like it
sangat berguna bagi orang yg mengalami sakit tanpa harus ke doktor...sangat bermanfaat...#hidupsehat,5,0.0,0.0,Positive,sangat berguna bagi orang yg mengalami sakit tanpa harus ke doktor...sangat bermanfaat...#hidupsehat
very easy to use and have a positive impact before u go to doctor to check up u can know what indication in ur body by symptomps,5,0.3953030303030303,0.7727272727272727,Positive,very easy to use and have a positive impact before u go to doctor to check up u can know what indication in ur body by symptomps
good app,5,0.7,0.6000000000000001,Positive,good app
"aplikasi yang sangat bermanfaat,mudah di gunakan serta dokternya ramah, sangat recomend",5,0.0,0.0,Positive,"aplikasi yang sangat bermanfaat,mudah di gunakan serta dokternya ramah, sangat recomend"
"bagus banget buat konsultasi kesehatan, dokter tersedia 24jam,bisa konsultasi melalui video call,telepon,maupun chat",5,0.0,0.0,Positive,"bagus banget buat konsultasi kesehatan, dokter tersedia 24jam,bisa konsultasi melalui video call,telepon,maupun chat"
aplikasi informasi kesehatam yang sangat baik 🙏🏻,5,0.0,0.0,Positive,aplikasi informasi kesehatam yang sangat baik 🙏🏻
aplikasi informasi kesehatan yang sangat baik🙏🏻,5,0.0,0.0,Positive,aplikasi informasi kesehatan yang sangat baik🙏🏻
sangat membantu utk saya konsultasi banyak hal mengenai kesehatan dengan cepat dan konsultan serta dokter yg berpengalaman juga ramah.,5,0.0,0.0,Positive,sangat membantu utk saya konsultasi banyak hal mengenai kesehatan dengan cepat dan konsultan serta dokter yg berpengalaman juga ramah.
mantap,5,0.0,0.0,Positive,mantap
ter rekomended 😎,5,0.0,0.0,Positive,ter rekomended 😎
👍,5,0.0,0.0,Positive,👍
"mantap... sangat membatu dan mempermudah, menjadi salah satu solusi kondisi darurat...",5,0.0,0.0,Positive,"mantap... sangat membatu dan mempermudah, menjadi salah satu solusi kondisi darurat..."
